id,startTime,endTime,durationSeconds,targetDurationSeconds,timerMode,completed,notes
6fee6624-2558-4adc-9d69-f7ba32372c03,2015-01-07T01:01:34.000000,2015-01-07T03:30:35.000000,8941,8941,timed,1,
f5320bd1-999a-4936-aac1-5bcfd320c2a1,2015-01-07T04:30:02.000000,2015-01-07T06:31:38.000000,7296,7296,timed,1,
2edc9468-0c18-4e6a-9d2a-16cc9f94940b,2015-01-07T08:15:12.000000,2015-01-07T09:18:05.000000,3773,3773,timed,1,
2d13055e-edff-4d14-b2e6-b004991c0b87,2015-01-07T13:02:27.000000,2015-01-07T13:42:29.000000,2402,2402,timed,1,
c47eb9f7-556b-4166-bcb5-037815a7c5e3,2015-01-07T15:02:32.000000,2015-01-07T17:18:40.000000,8168,8168,timed,1,
adb6e1b3-cf37-46a0-9a88-7653f5003492,2015-01-07T22:43:54.000000,2015-01-08T00:07:36.000000,5022,5022,timed,1,
1921c99a-565f-499c-865c-1d2fb35a6d51,2015-01-08T01:40:01.000000,2015-01-08T04:09:41.000000,8980,8980,timed,1,
fcf7962e-4423-41ae-94fa-6cdcd9d1a5df,2015-01-08T07:06:08.000000,2015-01-08T08:09:42.000000,3814,3814,timed,1,
332c714b-a50f-4974-88f1-21b2d6bb4da1,2015-01-08T09:10:51.000000,2015-01-08T10:22:19.000000,4288,4288,timed,1,
102a70aa-a242-40c8-a928-54a05ae3e931,2015-01-08T16:06:44.000000,2015-01-08T17:47:01.000000,6017,6017,timed,1,
df68ac5d-3bb4-485b-8110-d4f9ba3db808,2015-01-08T18:57:16.000000,2015-01-08T19:13:04.000000,948,948,timed,1,
449dd5b8-b6f7-4105-a903-b6f80933f7c3,2015-01-09T00:55:48.000000,2015-01-09T02:37:58.000000,6130,6130,timed,1,
aacce864-4f6d-4ab9-b3ca-4772e5920723,2015-01-09T06:18:14.000000,2015-01-09T08:03:42.000000,6328,6328,timed,1,
e92bcb90-9e4a-4e98-b114-20bfb26f6509,2015-01-09T10:05:23.000000,2015-01-09T11:26:49.000000,4886,4886,timed,1,
641a88d8-9e9f-4033-999e-cb29d34f1104,2015-01-09T12:16:20.000000,2015-01-09T12:43:08.000000,1608,1608,timed,1,
04fb49f5-f5e1-4e80-b288-89ebcb98b4c8,2015-01-09T15:42:50.000000,2015-01-09T18:11:26.000000,8916,8916,timed,1,
fca14135-665d-45f4-a435-e26b83aff230,2015-01-09T21:07:40.000000,2015-01-09T23:28:37.000000,8457,8457,timed,1,
1a4eea0b-7899-44ba-8409-8b7c338918b4,2015-01-10T05:03:32.000000,2015-01-10T07:06:03.000000,7351,7351,timed,1,
4ec52a8a-7608-4e7b-87b2-6310316fbae6,2015-01-10T12:58:26.000000,2015-01-10T14:03:46.000000,3920,3920,timed,1,
61c9d176-8175-4e42-a1d4-be9c2f2c05a0,2015-01-10T16:03:41.000000,2015-01-10T18:30:14.000000,8793,8793,timed,1,
ce461258-6fa7-48fd-9ba8-04324f5abcc9,2015-01-10T22:55:56.000000,2015-01-10T23:27:58.000000,1922,1922,timed,1,
fa5d4a38-f2ab-401c-a472-ab726583ed40,2015-01-11T02:15:58.000000,2015-01-11T02:49:31.000000,2013,2013,timed,1,
245e2805-4a6f-491b-8a56-c953b0a735e2,2015-01-11T06:07:21.000000,2015-01-11T07:05:13.000000,3472,3472,timed,1,
97867bb9-c3ca-43e7-b6b5-8167feffd736,2015-01-11T11:25:48.000000,2015-01-11T14:00:03.000000,9255,9255,timed,1,
b673de7c-671d-4379-9ea5-4dbef2036e2f,2015-01-11T17:41:56.000000,2015-01-11T20:18:48.000000,9412,9412,timed,1,
1aa995ef-261c-419c-bc3a-3b91d06da8db,2015-01-12T01:59:26.000000,2015-01-12T02:16:42.000000,1036,1036,timed,1,
c531c25c-22db-4ab9-9ce3-920eb728e5d7,2015-01-12T06:12:39.000000,2015-01-12T06:52:13.000000,2374,2374,timed,1,
98e1dbd4-2cf2-4019-bca4-fabeadd66520,2015-01-12T10:06:38.000000,2015-01-12T12:28:43.000000,8525,8525,timed,1,
e80975e8-4dc5-4e7b-848c-a04e8e22ab40,2015-01-12T16:48:00.000000,2015-01-12T19:16:37.000000,8917,8917,timed,1,
a8c19d52-b73f-4be2-94c5-8c0c6ca499ac,2015-01-12T21:03:23.000000,2015-01-12T23:53:08.000000,10185,10185,timed,1,
07786b53-29e9-4249-8788-42ad3849ff45,2015-01-13T00:48:01.000000,2015-01-13T03:05:44.000000,8263,8263,timed,1,
947e4939-edc2-42f9-85c1-40cf8f96b8fd,2015-01-13T04:02:23.000000,2015-01-13T06:29:53.000000,8850,8850,timed,1,
7488b185-1f6e-4dc6-9a55-624a19cd4a3d,2015-01-13T07:47:22.000000,2015-01-13T08:48:12.000000,3650,3650,timed,1,
ef7cd72f-b717-439f-b659-adf857080280,2015-01-13T14:16:35.000000,2015-01-13T15:48:15.000000,5500,5500,timed,1,
e3bf07e7-3583-49a6-a697-af2dca44a2d5,2015-01-13T17:44:17.000000,2015-01-13T19:19:42.000000,5725,5725,timed,1,
8302d7de-aa8a-449c-890a-1d7fdb42873e,2015-01-13T20:50:42.000000,2015-01-13T23:20:07.000000,8965,8965,timed,1,
21cfa13d-8bf1-436c-93bf-732f9945f08b,2015-01-14T00:32:35.000000,2015-01-14T01:05:05.000000,1950,1950,timed,1,
77818669-9c39-48c4-97a3-ee3e78a1a345,2015-01-14T06:40:33.000000,2015-01-14T07:02:37.000000,1324,1324,timed,1,
351a71f9-43ba-455f-aef6-6c2d70c91312,2015-01-14T10:12:21.000000,2015-01-14T12:30:08.000000,8267,8267,timed,1,
ac8e60f8-3216-4a29-aa3b-704449b32cd2,2015-01-14T15:11:53.000000,2015-01-14T17:27:43.000000,8150,8150,timed,1,
82720140-31d8-4b17-8617-7b04ba19be17,2015-01-14T22:11:42.000000,2015-01-14T23:00:19.000000,2917,2917,timed,1,
ddf2d464-1085-4301-8bb0-f3cafeb95bbf,2015-01-15T03:38:58.000000,2015-01-15T05:18:16.000000,5958,5958,timed,1,
1dc8537c-5bb9-48e3-8bd9-a0c6234fa472,2015-01-15T06:00:46.000000,2015-01-15T06:42:21.000000,2495,2495,timed,1,
3eb00848-e016-4219-90cc-5cb01c395548,2015-01-15T09:58:56.000000,2015-01-15T11:06:34.000000,4058,4058,timed,1,
60485af6-56af-4c59-9914-58e6ac5c5388,2015-01-15T13:00:58.000000,2015-01-15T13:35:08.000000,2050,2050,timed,1,
60d1badd-51f7-48d7-bc77-4e7aa1608baa,2015-01-15T14:49:27.000000,2015-01-15T15:18:15.000000,1728,1728,timed,1,
0a336642-0e51-4766-aad3-18037536b6f2,2015-01-15T18:19:14.000000,2015-01-15T20:45:44.000000,8790,8790,timed,1,
ad1554a4-a3e6-4da2-a7d5-0eff0b2e7372,2015-01-15T22:53:55.000000,2015-01-16T01:42:54.000000,10139,10139,timed,1,
5477546d-8196-44d0-adfc-47619a013120,2015-01-16T03:47:52.000000,2015-01-16T06:21:11.000000,9199,9199,timed,1,
98e92840-365c-45bc-9827-81b6ee70297a,2015-01-16T11:40:30.000000,2015-01-16T14:06:11.000000,8741,8741,timed,1,
d42d6fa0-f0ad-433b-bca4-0da75443ec34,2015-01-16T15:46:45.000000,2015-01-16T16:14:32.000000,1667,1667,timed,1,
f2aafd0d-b605-42fe-a7f5-da2769f36c7b,2015-01-16T21:28:08.000000,2015-01-16T22:46:08.000000,4680,4680,timed,1,
ebe9fdef-a504-4cc1-8a72-9ec189b9848e,2015-01-16T23:30:47.000000,2015-01-17T02:19:45.000000,10138,10138,timed,1,
e96e29b4-3096-4e2e-99da-6199ed5c56bf,2015-01-17T04:17:26.000000,2015-01-17T05:05:15.000000,2869,2869,timed,1,
3a897963-8678-4c40-9959-cc595c12250a,2015-01-17T08:51:55.000000,2015-01-17T10:15:03.000000,4988,4988,timed,1,
70d2b076-d9e0-45b8-929d-1e79ef5b00fa,2015-01-17T13:30:50.000000,2015-01-17T16:07:10.000000,9380,9380,timed,1,
90559a81-4296-4546-90e0-ba7399c7fb97,2015-01-17T20:00:03.000000,2015-01-17T20:49:22.000000,2959,2959,timed,1,
d879d087-2cbd-4d99-8a13-e718652294af,2015-01-18T01:21:28.000000,2015-01-18T04:10:46.000000,10158,10158,timed,1,
24774f30-e7f5-4853-a196-189a9662c625,2015-01-18T09:23:46.000000,2015-01-18T10:19:54.000000,3368,3368,timed,1,
1ff9d426-2469-4379-acb8-1e977544a7df,2015-01-18T14:27:43.000000,2015-01-18T15:14:06.000000,2783,2783,timed,1,
bfbd03cd-324f-4b9e-b6a3-2aafdaa06aab,2015-01-18T21:05:49.000000,2015-01-18T23:11:42.000000,7553,7553,timed,1,
cab5b4dd-6716-4fb2-af65-db2bfbe093ca,2015-01-19T03:02:23.000000,2015-01-19T04:20:34.000000,4691,4691,timed,1,
6f66fb0f-e4bc-4998-bc72-1c831ed0c1ba,2015-01-19T06:37:50.000000,2015-01-19T09:29:40.000000,10310,10310,timed,1,
3dedabee-bc4a-4276-8471-3fb09a12ffeb,2015-01-19T10:33:14.000000,2015-01-19T12:14:48.000000,6094,6094,timed,1,
14bcec2d-4a03-486e-9a0b-3d5b1951e206,2015-01-19T16:29:36.000000,2015-01-19T17:00:19.000000,1843,1843,timed,1,
fd741e01-a34a-4b1d-b45b-7f4c342bf226,2015-01-19T18:12:58.000000,2015-01-19T20:19:30.000000,7592,7592,timed,1,
f6580e65-754b-4db2-a130-185165707c8c,2015-01-20T00:09:47.000000,2015-01-20T01:11:05.000000,3678,3678,timed,1,
08e86cba-1e86-475c-8dd9-b8f3cb849c11,2015-01-20T03:33:31.000000,2015-01-20T03:50:44.000000,1033,1033,timed,1,
cb44c02c-2efd-4adf-bfd3-27910223a229,2015-01-20T06:38:05.000000,2015-01-20T08:59:29.000000,8484,8484,timed,1,
c2c6106e-8295-42c4-9be9-03c59b3d2a25,2015-01-20T11:32:29.000000,2015-01-20T12:51:10.000000,4721,4721,timed,1,
a0676e08-9127-4028-bf7f-a36e9f0c04a5,2015-01-20T18:21:42.000000,2015-01-20T18:38:09.000000,987,987,timed,1,
0028c6e1-87ea-421d-8db5-c39254284c4f,2015-01-21T00:14:57.000000,2015-01-21T00:50:18.000000,2121,2121,timed,1,
e260db29-019e-46b2-936b-70f66a27c820,2015-01-21T03:19:26.000000,2015-01-21T04:27:06.000000,4060,4060,timed,1,
c4cae335-b4ea-4cd6-904e-08ed5f454d9e,2015-01-21T06:17:13.000000,2015-01-21T06:43:44.000000,1591,1591,timed,1,
d0a8cf5f-b557-438d-8506-acf2f563c2ef,2015-01-21T08:00:28.000000,2015-01-21T10:48:27.000000,10079,10079,timed,1,
4b4d2af1-5713-4cfe-a013-51d822be5c8b,2015-01-21T16:12:19.000000,2015-01-21T17:38:00.000000,5141,5141,timed,1,
9b716c1d-1a2f-47b1-8c3f-d1d33820780c,2015-01-21T18:25:53.000000,2015-01-21T20:43:13.000000,8240,8240,timed,1,
06fcf961-c4e7-49f6-9577-ad15e45353ae,2015-01-22T00:27:01.000000,2015-01-22T03:14:53.000000,10072,10072,timed,1,
55659914-9965-435b-a69d-af4c8268c1fb,2015-01-22T07:20:34.000000,2015-01-22T10:02:50.000000,9736,9736,timed,1,
cea6b404-193a-4720-bf70-7b4fc9d2b815,2015-01-22T14:21:50.000000,2015-01-22T17:14:35.000000,10365,10365,timed,1,
c3cba07e-f7e6-4763-b6f4-a3caab226cf2,2015-01-22T21:41:19.000000,2015-01-22T23:42:39.000000,7280,7280,timed,1,
11f22984-d737-48ba-b29a-568b2cd4faf6,2015-01-23T03:37:41.000000,2015-01-23T03:59:47.000000,1326,1326,timed,1,
ed9f2584-eeff-4b09-8a87-d2e47cba1add,2015-01-23T07:54:11.000000,2015-01-23T09:18:55.000000,5084,5084,timed,1,
baacc773-f63d-4fdd-8023-a31d8604ef93,2015-01-23T12:24:48.000000,2015-01-23T14:06:32.000000,6104,6104,timed,1,
e44ac426-aad4-4489-8054-0e93ee10ab2e,2015-01-23T15:30:20.000000,2015-01-23T16:17:47.000000,2847,2847,timed,1,
11d8e04f-317c-4494-aa46-e17cb088b681,2015-01-23T18:52:38.000000,2015-01-23T19:23:55.000000,1877,1877,timed,1,
1dc5b578-643e-4f03-b31a-542632c95c45,2015-01-24T00:42:20.000000,2015-01-24T01:03:19.000000,1259,1259,timed,1,
4f3facb1-0459-4659-8efa-5a03a8605d62,2015-01-24T05:55:00.000000,2015-01-24T08:54:41.000000,10781,10781,timed,1,
ed9b05cc-6b88-409c-a5d8-801523542597,2015-01-24T10:16:07.000000,2015-01-24T12:02:04.000000,6357,6357,timed,1,
b3343256-7a64-467f-bc84-d4f947f49a0f,2015-01-24T14:24:42.000000,2015-01-24T15:51:19.000000,5197,5197,timed,1,
3d7380e9-8c71-4b95-aa6b-a1f030e9b433,2015-01-24T17:09:45.000000,2015-01-24T17:23:46.000000,841,841,timed,1,
be89687a-0915-4de6-aa3a-30881061b560,2015-01-24T23:03:07.000000,2015-01-25T01:19:37.000000,8190,8190,timed,1,
6f3f7ea0-e2ee-4a0d-be28-596c5518fe8e,2015-01-25T04:05:33.000000,2015-01-25T05:30:18.000000,5085,5085,timed,1,
a68b19a6-8a90-472d-86dc-8e97378e8a65,2015-01-25T09:13:57.000000,2015-01-25T10:41:59.000000,5282,5282,timed,1,
3effd4b9-9ace-4a1a-9eb4-383cce4a979c,2015-01-25T11:45:21.000000,2015-01-25T14:21:49.000000,9388,9388,timed,1,
1488a54c-1bee-478c-9735-6e2cfb424255,2015-01-25T17:56:54.000000,2015-01-25T19:43:34.000000,6400,6400,timed,1,
5081bcb7-5ecc-42bd-bc92-05377fad7fb8,2015-01-25T20:51:48.000000,2015-01-25T23:22:11.000000,9023,9023,timed,1,
9d20ec65-7ae5-425e-93c6-8231ad445f02,2015-01-26T00:32:33.000000,2015-01-26T02:56:18.000000,8625,8625,timed,1,
05d06caa-80e0-477c-8932-a7f1a3c79723,2015-01-26T04:55:51.000000,2015-01-26T06:00:47.000000,3896,3896,timed,1,
a8582c37-ce24-469a-87d1-3624ad6348c3,2015-01-26T08:58:54.000000,2015-01-26T10:16:57.000000,4683,4683,timed,1,
af2dfc13-347e-4cdf-9156-20c1d02fd739,2015-01-26T11:31:42.000000,2015-01-26T11:49:44.000000,1082,1082,timed,1,
87662cb5-b2d1-4c1f-bf9b-d35b09471f2a,2015-01-26T13:22:39.000000,2015-01-26T15:09:28.000000,6409,6409,timed,1,
30bbc6bc-4ad6-4aec-b684-de2c7bb55dc9,2015-01-26T16:29:15.000000,2015-01-26T17:24:25.000000,3310,3310,timed,1,
ddfd5754-ce6b-43d7-a35b-7b848d74cbe1,2015-01-26T19:04:31.000000,2015-01-26T20:17:26.000000,4375,4375,timed,1,
3598fff5-7de1-4625-88a0-8be6b5c858c8,2015-01-26T22:14:46.000000,2015-01-26T23:11:58.000000,3432,3432,timed,1,
de031f3d-77a9-4000-8dcf-c9757907c527,2015-01-26T23:46:23.000000,2015-01-27T02:46:23.000000,10800,10800,timed,1,
5e9c3bcd-07fb-4f86-8ffd-6c30311d3a96,2015-01-27T05:34:41.000000,2015-01-27T06:25:44.000000,3063,3063,timed,1,
01ad480a-083b-43c1-90d5-fbbb3b57e5bc,2015-01-27T08:38:51.000000,2015-01-27T11:13:39.000000,9288,9288,timed,1,
5ad3e97b-2720-4fff-b567-d6b8c75b21b4,2015-01-27T13:06:22.000000,2015-01-27T14:23:05.000000,4603,4603,timed,1,
f558de47-229b-4653-b483-0d1d6dd33b19,2015-01-27T16:07:28.000000,2015-01-27T18:26:39.000000,8351,8351,timed,1,
10b4a23f-75db-4490-9ec6-846bda843aee,2015-01-27T21:51:05.000000,2015-01-27T23:58:34.000000,7649,7649,timed,1,
f703e71c-8ade-428e-a8d1-f36ce901ad3f,2015-01-28T05:18:37.000000,2015-01-28T06:28:18.000000,4181,4181,timed,1,
eb766e83-2393-4df5-9510-a0c414ecf5c5,2015-01-28T09:24:49.000000,2015-01-28T09:46:37.000000,1308,1308,timed,1,
05368f3a-4abb-4f73-90c6-7b8b21f9e382,2015-01-28T12:53:32.000000,2015-01-28T14:44:40.000000,6668,6668,timed,1,
3400972d-8288-41ff-b605-3cbc25ca6ca5,2015-01-28T19:59:24.000000,2015-01-28T22:43:34.000000,9850,9850,timed,1,
153cedb0-2dae-42ae-9b56-5565ecfa6e56,2015-01-29T03:57:27.000000,2015-01-29T06:27:25.000000,8998,8998,timed,1,
3d6d91fb-316c-4041-910c-7ba6f19ab33c,2015-01-29T10:40:16.000000,2015-01-29T12:17:52.000000,5856,5856,timed,1,
bec47c46-0ac8-4424-82cd-dcfdb080d1ca,2015-01-29T14:19:24.000000,2015-01-29T16:48:55.000000,8971,8971,timed,1,
88ec3790-64fd-4538-a6b9-877375e7af21,2015-01-29T19:43:46.000000,2015-01-29T20:48:12.000000,3866,3866,timed,1,
e5555ddf-93fd-442a-8d4e-0ebd458e3f90,2015-01-30T00:13:17.000000,2015-01-30T01:19:50.000000,3993,3993,timed,1,
b1c5ab4b-6d73-4a0b-aa91-98d30a9bbde8,2015-01-30T05:43:57.000000,2015-01-30T08:39:27.000000,10530,10530,timed,1,
1ab7f993-a9e1-40cf-9441-b3dbea5a7212,2015-01-30T09:37:11.000000,2015-01-30T10:32:33.000000,3322,3322,timed,1,
fecef554-b634-4b79-8195-07b2f9e9327b,2015-01-30T16:08:24.000000,2015-01-30T16:19:53.000000,689,689,timed,1,
b5b53e09-c820-45da-912c-4447c2da3c35,2015-01-30T19:14:49.000000,2015-01-30T20:16:22.000000,3693,3693,timed,1,
5334b5da-cceb-415e-b91f-8e9e513cbff3,2015-01-30T21:38:21.000000,2015-01-31T00:17:09.000000,9528,9528,timed,1,
48179613-b111-43ea-8981-237c59f88c59,2015-01-31T05:52:44.000000,2015-01-31T06:24:54.000000,1930,1930,timed,1,
a02bce52-2c9f-4561-82bc-2fcb9faa1ff9,2015-01-31T08:25:18.000000,2015-01-31T08:59:09.000000,2031,2031,timed,1,
62ff5d46-54a4-4994-84ec-00b78d606857,2015-01-31T12:58:38.000000,2015-01-31T14:02:03.000000,3805,3805,timed,1,
e31e3d88-024c-44e0-947d-0e974ba55a28,2015-01-31T17:33:44.000000,2015-01-31T20:06:45.000000,9181,9181,timed,1,
1f71a7c9-8444-4fb6-874b-16fcc8faab62,2015-01-31T23:15:05.000000,2015-02-01T02:11:31.000000,10586,10586,timed,1,
1b069b91-b3d7-4a8a-b64c-87b827073a6f,2015-02-01T06:45:48.000000,2015-02-01T07:56:23.000000,4235,4235,timed,1,
25bafa07-e9d3-4a23-9e65-d3abea798bfe,2015-02-01T09:01:39.000000,2015-02-01T09:34:35.000000,1976,1976,timed,1,
47d8343b-5d73-478e-be61-802aaca1e331,2015-02-01T10:42:51.000000,2015-02-01T12:33:35.000000,6644,6644,timed,1,
17acfdc4-bbfe-4ac4-9834-95e91abd7847,2015-02-01T14:54:39.000000,2015-02-01T16:36:59.000000,6140,6140,timed,1,
3f86f0c8-5f4b-47d6-b7b4-3fc09d94063b,2015-02-01T22:03:24.000000,2015-02-02T00:21:13.000000,8269,8269,timed,1,
43497d1d-26c1-48d8-b159-e2f14cea0eaf,2015-02-02T01:51:24.000000,2015-02-02T03:15:23.000000,5039,5039,timed,1,
10c0c197-5646-4914-a3f2-06eefd55300c,2015-02-02T05:14:04.000000,2015-02-02T05:25:04.000000,660,660,timed,1,
38325565-cf40-4301-aec4-ab44721fcd4b,2015-02-02T08:48:17.000000,2015-02-02T10:21:55.000000,5618,5618,timed,1,
585f04d4-2f5b-4243-870c-d87cb3e0fc12,2015-02-02T16:06:05.000000,2015-02-02T19:04:26.000000,10701,10701,timed,1,
43fa8b89-0ca6-4316-8e03-f45832158b5f,2015-02-02T23:34:26.000000,2015-02-03T01:21:37.000000,6431,6431,timed,1,
974fa57b-816a-4a85-af81-2a496a11df4d,2015-02-03T02:58:53.000000,2015-02-03T04:23:24.000000,5071,5071,timed,1,
4d24e9b9-adeb-400b-9592-73de4597b764,2015-02-03T09:21:30.000000,2015-02-03T11:33:28.000000,7918,7918,timed,1,
f41d57bb-ef66-4dfd-be7c-fd21e8013912,2015-02-03T14:41:59.000000,2015-02-03T15:56:39.000000,4480,4480,timed,1,
a34c6daf-5ffb-49da-8854-328a313ced59,2015-02-03T16:40:28.000000,2015-02-03T18:50:03.000000,7775,7775,timed,1,
ad8a5057-852b-46c1-8a2a-0d4abe1a406a,2015-02-03T19:32:47.000000,2015-02-03T20:12:59.000000,2412,2412,timed,1,
413cac27-f187-4396-af48-a8140d466a5a,2015-02-04T02:00:30.000000,2015-02-04T04:31:21.000000,9051,9051,timed,1,
0081a67a-b011-4e2d-80d7-6d89a3e4c5e9,2015-02-04T06:22:04.000000,2015-02-04T07:15:19.000000,3195,3195,timed,1,
e2d7d027-8209-4d1b-ba96-4a36e8e6b778,2015-02-04T12:34:49.000000,2015-02-04T13:08:37.000000,2028,2028,timed,1,
3744e11f-7338-4296-bfab-9784f004e947,2015-02-04T15:10:03.000000,2015-02-04T17:07:01.000000,7018,7018,timed,1,
27bad62d-6af3-45ae-89f0-cb836ae14142,2015-02-04T19:24:43.000000,2015-02-04T21:31:20.000000,7597,7597,timed,1,
ece0a87a-3d37-41ea-8533-381a03c47675,2015-02-05T03:12:04.000000,2015-02-05T03:35:51.000000,1427,1427,timed,1,
841c8865-8402-4390-b3ed-376469591f7f,2015-02-05T08:43:01.000000,2015-02-05T11:37:39.000000,10478,10478,timed,1,
c82a4998-5b0b-477d-aca2-4b4f85197783,2015-02-05T17:18:49.000000,2015-02-05T17:50:10.000000,1881,1881,timed,1,
dc8a7d25-178c-4841-b0d7-b517efc46cbc,2015-02-05T23:14:32.000000,2015-02-06T00:01:00.000000,2788,2788,timed,1,
07696c94-915e-4323-9d42-dc1599a6906a,2015-02-06T03:59:01.000000,2015-02-06T04:53:00.000000,3239,3239,timed,1,
5a46046a-c921-4c57-af42-1e13e9b915db,2015-02-06T09:33:57.000000,2015-02-06T11:26:09.000000,6732,6732,timed,1,
d7d70e0f-2e28-40f8-ba9e-6d36520380d7,2015-02-06T14:55:21.000000,2015-02-06T15:39:23.000000,2642,2642,timed,1,
23df8b02-528f-44b0-bcec-c4c6a9a65ea8,2015-02-06T16:39:39.000000,2015-02-06T19:34:12.000000,10473,10473,timed,1,
7c3323d2-9089-4810-8f4f-52a376e383ca,2015-02-07T00:04:03.000000,2015-02-07T00:45:29.000000,2486,2486,timed,1,
1849b364-a4c9-427a-8191-e0bab3db36fb,2015-02-07T05:11:40.000000,2015-02-07T06:38:09.000000,5189,5189,timed,1,
3e5e95c7-9ac2-416c-966d-4065a4ab6a01,2015-02-07T11:28:52.000000,2015-02-07T11:55:27.000000,1595,1595,timed,1,
a0c49d0e-c19f-4135-8dfa-01f719a1144a,2015-02-07T16:28:39.000000,2015-02-07T17:38:54.000000,4215,4215,timed,1,
a3eddcf1-42f7-4314-a622-468b359bfeca,2015-02-07T22:07:05.000000,2015-02-07T22:43:23.000000,2178,2178,timed,1,
1ed53cf2-1340-4642-944a-45c6d61861c5,2015-02-08T00:26:21.000000,2015-02-08T00:43:56.000000,1055,1055,timed,1,
a2888019-986c-480a-880c-40a54fa10e09,2015-02-08T04:11:43.000000,2015-02-08T06:18:03.000000,7580,7580,timed,1,
b129e36d-1ca0-48b4-9ddb-d18ac946f219,2015-02-08T07:48:42.000000,2015-02-08T09:09:00.000000,4818,4818,timed,1,
766d8afd-04a6-4dc1-8d31-6881bef10e72,2015-02-08T10:06:13.000000,2015-02-08T12:30:33.000000,8660,8660,timed,1,
63843ad5-5354-478e-a7a5-957ba3c4e0f1,2015-02-08T14:57:37.000000,2015-02-08T16:23:34.000000,5157,5157,timed,1,
